comments,title,genre,artist,duration
0.0,Salted City Live on KBOO,rock,Salted City,02:25
0.0,The Chaliapin Edition Volume 4: 1913-1921,classical,Feodor Chaliapin,02:25
0.0,"Live on WFMU's The Evan ""Funk"" Davies Show",rock,Wimps,02:25
0.0,"Live on Distort Jersey City with Reed Dunlea - April 15, 2014",rock,La Misma,02:25
0.0,"No Class live at WFMU on Distort Jersey City, August 1 2012",rock,No Class,02:25
0.0,"Live on Distort Jersey City with Deed Runlea - Oct 30, 2013",rock,Creeping Dose,02:25
0.0,Balls to the Wall,rock,half cocked,02:24
0.0,Sings the Browns,pop,Bird Names,02:24
0.0,How Little Will It Take,rock,Landed,02:24
0.0,"WGNS session Feb. 20, 1993",rock,Smooch,02:23
0.0,Live at WFMU on Distort Jersey City June 13th 2012,rock,Wild Child,02:22
0.0,The Longest Short Ends,hiphop,J1*,02:22
0.0,Hell (Tape),rock,Lenin Lennon,02:22
0.0,Rehersal,rock,Necropolis,02:22
0.0,Live at WFMU on Choking On Cufflinks 1/24/09,rock,Box Elders,02:22
0.0,"Live at WFMU on Beastin' The Airwaves with Keili on October 23, 2011",rock,Heaven's Gate,02:22
0.0,"Live at WFMU on the Three Chord Monte Show with Joe Belock on September 29, 2011",rock,Mikal Cronin,02:22
0.0,Dead Living 7'',rock,Parsley Flakes,02:21
0.0,Footprints (prod. by Cashmere),hiphop,CuzOH,02:20
0.0,"""Demo to London"" b/w ""Coma Dos"" 45",rock,Handgrenades,02:20
0.0,Gasoline,rock,Mentira Mentira,02:19
1.0,Layers (EP),rock,Andy G. Cohen,02:18
0.0,Rockanrolandia,rock,Los Margaritos,02:18
0.0,Live at WFMU on Terre T's Show on 6/7/2002,rock,Coachwhips,02:17
0.0,sometimes like this i talk,rock,Steve Mackay,02:17
0.0,Ape Shit EP,rock,The Blood Lemons,02:17
0.0,Imperial Leather Live at KBOO,rock,Imperial Leather,02:17
0.0,Pain By Numbers,country,The Meat Purveyors,02:17
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - Feb 20, 2013",rock,Altered Boys,02:17
0.0,Youth & Punx,rock,Damage it,02:16
0.0,Action Will Be Taken,rock,Action Will Be Taken,02:16
0.0,Scam b/w Press Dumps,rock,Blanche Blanche Blanche,02:16
0.0,SIX ONNA 7 (Part 2),hiphop,Tha Silent Partner,02:16
0.0,Midnight Chillin' (Extended Remix),jazz,Squire Tuck,02:16
0.0,The Secret Number,classical,Jan Morgenstern,02:16
0.0,Left Orbit & Temple,rock,Devolver,02:15
0.0,two peace,rock,alright lover,02:15
0.0,Mujeres,rock,Mujeres,02:14
1.0,Giovanni Croce's Cantato Domino,classical,Anonymous Choir,02:14
0.0,"""OX""",rock,Sros Lords,02:13
0.0,Tour Tape Number 1,rock,The Woolen Men,02:13
2.0,Catbirds and Cardinals,rock,Dan Melchior und Das Menace,02:13
0.0,Parias in the Woods,rock,SOB Pariassound,02:13
0.0,Boredom and Terror,rock,Intelligence,02:12
0.0,Bored & Alone,rock,Waylon Thornton and the Heavy Hands,02:12
0.0,Terbakar E.P.,rock,Hellcore,02:12
0.0,"Electrorock 7""",rock,The Functional Blackouts,02:12
0.0,Harbison: Der Abend (World Premiere),classical,MIT Concert Choir,02:12
0.0,"Live On WFMU's Fool's Paradise with Rex, 11-10-12",country,Stompin' Riff Raffs,02:11
0.0,Your Favorite Fool,country,Rex Hobart &amp; the Misery Boys,02:10
0.0,Morella,rock,In The Doorway,02:09
0.0,Is Music Even Good?,rock,Lazy Magnet,02:08
0.0,"Live on Distort Jersey City with Reed Dunlea - April 1, 2014",rock,Nandas,02:07
0.0,Quit The World,rock,Bad Ronald,02:07
0.0,Sixteen Dreams,rock,Waylon Thornton and the Heavy Hands,02:06
0.0,"Live on Distort Jersey City with Deed Runlea - Mar 20, 2013",rock,CREEM,02:06
0.0,I Touch You Honey,rock,Souvenir Driver,02:06
0.0,Die Rotzz on The Cherry Blossom Clinic with Terre T. 2/7/04,rock,Die Rotzz,02:05
0.0,Live On WFMU's Distort New Jersey with Deed Runlea 01-30-13,rock,Nuclear Spring,02:05
0.0,Sweet Grillz Split,rock,Bare Grillz,02:05
0.0,Strange Looking Child EP,rock,Waylon Thornton and the Heavy Hands,02:05
0.0,The Wee EP,hiphop,Tickle,02:04
0.0,volume 1,rock,Krebs,02:04
0.0,True Old School Horror Grind,rock,Zombie Raiders,02:04
0.0,Busoni and His Legacy,classical,Ferruccio Busoni,02:04
0.0,The Itchy Creeps,rock,The Itchy Creeps,02:03
0.0,Dirty Sneakers,hiphop,This One,02:03
0.0,Rat Brew,rock,Waylon Thornton,02:03
0.0,Baladora,rock,Waylon Thornton,02:02
0.0,"Stumpf / Van v Art 7""",rock,Necropolis,02:02
0.0,ePop008- Sometimes Always,rock,Sometimes Always,02:02
0.0,Live at WFMU on Michael Goodstein's Show on 9/13/2004,pop,caUSE co-MOTION,02:01
0.0,"Live on Redundancy Radio with DJ Disc Jockey - July 16, 2014",rock,The Money Shot,02:01
0.0,Tomás Luis de Victoria's Unus Ex Discipulis Meis,classical,Anonymous Choir,02:01
0.0,Demo (2013),rock,Angstbreaker,02:01
0.0,Double Dagger demo,rock,Double Dagger,02:00
0.0,"Live on WFMU's Dangerous For The Brain with Thomas Storck: Jan 2, 2015",rock,The Cats,01:58
0.0,Fortress Of Suckitude EP,rock,Armie And The Strutters,01:57
0.0,Peanut Butter Jesus,rock,Vitamin Pets,01:56
0.0,Acronym Wars,rock,PUNKASILA,01:56
3.0,"Heavy, Crazy, Serious",hiphop,Blank & Kytt,01:56
0.0,Another Planet Sessions,rock,The Functional Blackouts,01:56
0.0,Live at WFMU on Liz B's Show on 8/18/2008,pop,caUSE co-MOTION,01:55
0.0,Live on WFMU's Distort Jersey City with Deed Runlea 11/21/2012,rock,Foster Care,01:52
0.0,Never Healed Live on KBOO,rock,Never Healed,01:51
0.0,"Hag Face Live on CJSW's Song Birds December 16th, 2013",rock,Hag Face,01:51
0.0,Split EP Rubanisko / Cheap Talk,rock,Cheap Talk,01:51
0.0,Eix Transversal,rock,Mujeres,01:51
0.0,The Functional Blackouts,rock,The Functional Blackouts,01:50
0.0,SHSK'H Vol.06 - Igor Ballereau #2,classical,Igor Ballereau,01:50
0.0,"Vincent Persichetti Piano Sonata No. 9, Mvt. II",classical,Geoffrey Burleson,01:50
0.0,Nightmare in a Ravaged Brain,rock,Guinea Worms,01:50
-1.0,Daniel,rock,Bad Ronald,01:49
0.0,"Live on WFMU's Infinite Distortion: June 18, 2014",rock,Ed Schrader's Music Beat,01:48
0.0,Zing Magazine Compilation #4,rock,caUSE co-MOTION,01:48
0.0,Demo [2015],rock,Deiezione HC,01:48
0.0,Lost Paradise,rock,Autumn Interlude,01:47
0.0,Kalian Memang Menyedihkan!,rock,Milisi Kecoa,01:46
0.0,Nerveskade Live on KBOO,rock,Nerveskade,01:46
0.0,LOW,rock,Acid Eye,01:46
1.0,Skaratulmaut,rock,De Morte,01:45
0.0,Self Offense,rock,Society Problem,01:45
0.0,Scriabin chez Scriabin,classical,Vladimir Sofronitsky,01:45
0.0,Cock Rock Disco 2006 Free Compilation,hiphop,Food For Animals,01:44
0.0,"Live at WFMU for Champ Sound with DJ Guy, 8/11/2016",rock,Death Vacation,01:44
0.0,OGNI VOLTA CHE BESTEMMI CADE UNA STELLINA EMO,hiphop,ZONA MC,01:44
-1.0,A Few Quick Ones,rock,half cocked,01:43
0.0,LIVE Koala Magic,rock,Deerhoof,01:42
0.0,The Fang,rock,Vitamin Pets,01:41
0.0,Black Pudding,rock,Waylon Thornton and the Heavy Hands,01:40
0.0,Wood Grain Sessions,hiphop,Pre,01:39
0.0,Suddenly Ur In My Heart (Single),pop,Scraps,01:39
0.0,Take Me,rock,Bad Ronald,01:39
0.0,Let Them Eat Tape,rock,Lame Drivers,01:38
0.0,Bangers Vs. Fuckers,rock,Coachwhips,01:38
0.0,Muzio Clementi's Sonatina No. 1 in C Major,classical,Aaron Dunn,01:37
0.0,Oh! Belgium,rock,Oh! Belgium,01:37
0.0,The Good Die Young,rock,Squire Tuck,01:37
0.0,Opening from Lonesome Road (Crawford Variations),classical,Larry Polansky,01:35
0.0,Bring Raw Meat to Cook and Eat,rock,FNU Ronnies,01:35
0.0,Fried Eggs in Skunk Island,rock,Vitamin Pets,01:34
0.0,Live on WFMU's Distort Jersey City 9-19-12,rock,Nomad,01:33
0.0,Veneno en sus flechas,rock,GLAM,01:32
0.0,What Is True and What Is False?,rock,Olneyville Sound System,01:31
0.0,Dracula Safari,rock,Argumentix,01:30
0.0,No Demo,rock,I Am the Liquor,01:30
0.0,Eat You Up (Single),rock,Waylon Thornton and the Heavy Hands,01:30
0.0,Too Nugged To Drunk,rock,The Nugs,01:29
0.0,Robot Pants,rock,Bad Ronald,01:28
0.0,Gobs on the Midway - Singles 1991-95,rock,Strapping Fieldhands,01:27
0.0,"Dirty Bomb / Creeping Hand 12""",rock,Landed,01:26
0.0,Look Forward to Nothing,rock,Kitchen's Floor,01:25
3.0,I81-U812,rock,Bad Ronald,01:23
0.0,Rediscovered Master,classical,Madeleine de Valmalète,01:23
0.0,Brighter Futures Dialysis,rock,Amateur Childbirth,01:23
0.0,LMM 1.7 - In My Living Room Thursday Night,jazz,Learning Music,01:22
0.0,Live at Animal and Handler EP,rock,caUSE co-MOTION,01:21
0.0,Subterranean Megazit,rock,Dead Wife,01:21
0.0,First Recordings,classical,André Marchal,01:18
0.0,Paul Jacobs in Recital,classical,Paul Jacobs,01:14
0.0,So Happy,pop,Bergitta Victor,01:12
0.0,"Live on WFMU's Infinite Distortion: Nov 9, 2015",rock,Mellow Harsher,01:05
0.0,Risque de Choc,rock,Dark Chocolate Chips,01:05
0.0,Chaajoth,rock,Warsaw Was Raw,01:04
0.0,Six Star General,rock,Six Star General,01:01
0.0,"""Public""",rock,Growing Pains,00:56
0.0,Bach's Minuet,classical,Aaron Dunn,00:50
0.0,LMM 2.11 - Fifteen Two Part Inventions for 2010,classical,Learning Music,00:47
0.0,Live at ISSUE 3/18/10,classical,loadbang,00:46
0.0,Live on WFMU's Cherry Blossom Clinic 5/16/2009,rock,The Damned,00:35
1.0,Tapeworm Compilation I,rock,Tapeworm Collective,00:28
3.0,microSong Entries,pop,Jorge Mario Zuleta,00:15
-1.0,Testing,pop,Tracky Birthday,00:15
0.0,No Commercial Value,hiphop,Chrissie Hell,00:10
0.0,"Mozart's Rondo No. 3 in A minor, K. 511",classical,David H. Porter,00:06
2.0,Rasta Got Soul,reggae,Fantan Mojah, 04:29 
3.0,Stronger,reggae,Fantan Mojah , 03:50 
4.0,The Lost Song (Australia),reggae, The Cat Empire, 03:15
5.0,Do it Twice,reggae, Robi Kahakalau, 03:16
6.0,Dawn of Time,reggae,  Tribal Seeds,04:16
7.0,Summer Lover,reggae, Ra Cosctelloe, 03:02
10.0,Paradise,reggae,  Stick Figure, 04:10
11.0,Rock The Dancehall,reggae,  Alborosie,03:49
12.0,Shine,reggae,  Stick Figure,04:29
13.0,Walk Away,reggae,  SOJA,03:51
14.0,Ashrey Ha’ish,reggae,  Sheva,03:24
15.0,Is this Love,reggae,  Three Plus,04:24
1.0,Touch In The Night (Original Radio Version),disco,Silent Circle,03:37
2.0,Rendez-Vous Sur La Costa Del Sol,disco,Magazine 60,03:26
3.0,Sexy Music,disco,The Nolans,03:36
4.0,Cha - Cha - Cha,disco,Finzy Kontini,04:47
5.0,Colder Than Ice,disco,Grant Miller,05:34
6.0,Bahama Mama,disco,Boney M.,03:17
7.0,Rivers of Babylon,disco,Boney M.,04:19
8.0,Gimme! Gimme! Gimme! (A Man After Midnight),disco,ABBA,04:49
9.0,Playboy,disco,David Lyme,04:03
10.0,Sunny,disco,Boney M.,03:59
12.0,Colder Than Ice,disco,Fancy,05:06
15.0,Lambada,disco,Kaoma,03:19
1.0,Bodom After Midnight (Album Version),metal,Children of Bodom,03:44
2.0,Are You Dead Yet (Album Version),metal,Children of Bodom,03:54
3.0,Psychosocial (2012 Remaster),metal,Slipknot,04:43
4.0,Ich will,metal,Rammstein,03:37
5.0,Thunderstruck,metal,AC/DC,04:53
6.0,Back In Black,metal,AC/DC,04:15
7.0,Whole Lotta Love,metal,Led Zeppelin,05:34
8.0,Hells Bells,metal,AC/DC,05:12
9.0,Highway To Hell,metal,AC/DC,03:28
10.0,Engel,metal,Rammstein,04:24
11.0,She Is My Sin,metal,Nightwish,04:46
12.0,Tears Don't Fall (Album Edit),metal,Bullet for My Valentine,04:36
